date	label
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 01 2020	"0
"
Feb 01 2020	"0
"
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 01 2020	"0
"
Feb 01 2020	"1
"
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 01 2020	"1
"
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 01 2020	"1
"
Feb 01 2020	"1
"
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 01 2020	"0
"
Feb 01 2020	"0
"
Feb 01 2020	"2
"
Feb 01 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"0
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"0
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"0
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"0
"
Feb 02 2020	"1
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"0
"
Feb 02 2020	"0
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"1
"
Feb 02 2020	"0
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"0
"
Feb 02 2020	"0
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"1
"
Feb 02 2020	"2
"
Feb 02 2020	"2
"
Feb 02 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"1
"
Feb 03 2020	"1
"
Feb 03 2020	"1
"
Feb 03 2020	"1
"
Feb 03 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"1
"
Feb 03 2020	"0
"
Feb 03 2020	"1
"
Feb 03 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"1
"
Feb 03 2020	"1
"
Feb 03 2020	"0
"
Feb 03 2020	"1
"
Feb 03 2020	"2
"
Feb 03 2020	"0
"
Feb 03 2020	"2
"
Feb 03 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"0
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"1
"
Feb 04 2020	"0
"
Feb 04 2020	"0
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"1
"
Feb 04 2020	"1
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"1
"
Feb 04 2020	"0
"
Feb 04 2020	"1
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"1
"
Feb 04 2020	"2
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 04 2020	"2
"
Feb 04 2020	"0
"
Feb 04 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"1
"
Feb 05 2020	"1
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"1
"
Feb 05 2020	"1
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"0
"
Feb 05 2020	"1
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"1
"
Feb 05 2020	"1
"
Feb 05 2020	"0
"
Feb 05 2020	"1
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"1
"
Feb 05 2020	"1
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"0
"
Feb 05 2020	"0
"
Feb 05 2020	"1
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"0
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"1
"
Feb 05 2020	"2
"
Feb 05 2020	"1
"
Feb 05 2020	"1
"
Feb 05 2020	"1
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 05 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"0
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"0
"
Feb 06 2020	"0
"
Feb 06 2020	"2
"
Feb 06 2020	"0
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"0
"
Feb 06 2020	"0
"
Feb 06 2020	"0
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"0
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"0
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"0
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 06 2020	"1
"
Feb 06 2020	"2
"
Feb 06 2020	"2
"
Feb 06 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"0
"
Feb 07 2020	"2
"
Feb 07 2020	"0
"
Feb 07 2020	"0
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"0
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"0
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"0
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"0
"
Feb 07 2020	"0
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"0
"
Feb 07 2020	"1
"
Feb 07 2020	"0
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"0
"
Feb 07 2020	"0
"
Feb 07 2020	"0
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"0
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"0
"
Feb 07 2020	"1
"
Feb 07 2020	"0
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"0
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"0
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"1
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 07 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 07 2020	"0
"
Feb 08 2020	"0
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"0
"
Feb 08 2020	"1
"
Feb 08 2020	"1
"
Feb 08 2020	"0
"
Feb 08 2020	"1
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"0
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"1
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"2
"
Feb 08 2020	"0
"
Feb 09 2020	"0
"
Feb 09 2020	"2
"
Feb 09 2020	"2
"
Feb 09 2020	"2
"
Feb 09 2020	"0
"
Feb 09 2020	"1
"
Feb 09 2020	"2
"
Feb 09 2020	"2
"
Feb 09 2020	"2
"
Feb 09 2020	"2
"
Feb 09 2020	"2
"
Feb 09 2020	"0
"
Feb 09 2020	"2
"
